CustomerID,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,slope,resid_std,decline_level,revenue_mean,revenue_std,cv,active_months,cluster
12664,0.0,661.58,0.0,0.0,642.0,0.0,0.0,653.9,0.0,319.6,626.8000000000001,1070.0,890.0,50.325555555555546,123.42079365031921,0,374.1446153846154,396.82754383181333,1.0606260988785852,7,1
12676,0.0,0.0,509.5,197.9,0.0,0.0,121.55,0.0,169.10000000000002,151.68,0.0,181.66,0.0,-5.69333333333333,33.71190442291301,2,102.41461538461539,147.6982441001125,1.442159827925298,6,1
12678,221.28,0.0,353.43,3243.13,134.0,0.0,1899.32,915.46,1475.44,398.24,8947.96,0.0,0.0,219.33055555555558,496.090573452703,0,1352.943076923077,2479.2606613813473,1.8324944365137605,9,0
12681,2118.11,2951.67,0.0,1432.81,533.67,966.17,709.91,1111.74,0.0,777.09,612.11,2464.31,0.0,-54.9479166666667,96.83539999784409,3,1052.1223076923077,951.7873612503464,0.9046356628802664,10,0
12682,1075.29,835.11,1001.74,479.40000000000003,585.55,1300.2,785.09,1023.46,1134.08,579.29,426.58,2425.8,636.63,32.44111111111111,19.65580145168122,1,945.2476923076922,521.3977090659594,0.5515990288143826,13,0
12683,1063.08,677.39,0.0,1608.08,0.0,997.27,669.36,0.0,1130.95,288.84000000000003,1056.9,-68.26,797.48,-27.9752777777778,72.36618759380066,3,632.3915384615383,543.0398949869484,0.8587083506968457,9,0
12705,858.0,0.0,0.0,0.0,1284.0,984.85,-4.2,994.52,0.0,840.97,961.4,894.7,0.0,27.60388888888891,120.14806249285007,1,524.1723076923076,516.7212238263144,0.9857850486249512,7,1
12708,196.44,284.62,0.0,268.40999999999997,202.5,358.85,232.23,0.0,403.83,365.27,-9.6,313.77,0.0,-3.8702777777777726,37.16768664512195,2,201.25538461538463,153.79846616136894,0.7641955342228,9,1
12709,1315.69,1022.44,-83.97999999999999,1181.2,68.0,203.45,1225.26,1197.66,-36.050000000000004,1543.24,779.74,879.1,-1.65,36.49750000000001,157.60141973900545,1,714.9307692307692,597.176864762603,0.8352932765855585,10,0
12712,457.88,250.65,242.25,475.15,0.0,712.05,627.4,776.0500000000001,242.15000000000003,0.0,250.40000000000003,207.65,0.0,-12.021944444444427,110.51292008518236,3,326.27923076923076,264.6272847944677,0.8110454477000776,10,0
12720,639.13,279.3,168.9,498.32,293.24,438.93,276.93,367.36,328.44,499.07,696.09,845.1,382.47,25.80666666666667,64.86386744044982,1,439.48307692307696,192.5077790802498,0.4380322910908002,13,0
12721,259.45,0.0,455.02,0.0,366.2,0.0,591.09,0.0,0.0,342.90000000000003,0.0,614.3199999999999,0.0,0.17430555555555455,127.95962800557193,2,202.2292307692308,245.146248916218,1.2122196577801405,6,1
12726,170.28,401.58000000000004,0.0,316.02,0.0,223.4,356.03999999999996,0.0,0.0,357.32,0.0,784.46,0.0,3.2122222222222234,75.13414157274484,2,200.7,239.13231358392366,1.191491348200915,7,1
12727,0.0,514.5,901.66,558.16,0.0,0.0,793.08,0.0,0.0,537.3,0.0,643.0,0.0,-22.056111111111107,219.9608157936969,3,303.66923076923075,356.0857510596181,1.1726105742014428,6,1
12731,1071.9,3174.4300000000003,0.0,2350.46,166.0,1381.3,1359.58,1734.58,0.0,3570.4,2487.24,1497.52,0.0,46.711111111111144,228.43386129036512,1,1445.646923076923,1209.3889185823325,0.8365728168315555,10,0
12747,706.27,303.03999999999996,0.0,310.78,0.0,771.31,376.3,0.0,301.70000000000005,0.0,675.38,312.73,438.5,-6.366805555555547,54.3841939840962,2,322.77000000000004,274.8716001153993,0.8516020699426814,9,0
12748,4177.68,418.77,389.64,1011.9399999999999,1100.3700000000001,2224.42,2006.26,1113.27,659.42,4218.650000000001,1385.8400000000001,9295.57,1070.27,277.05291666666665,171.323315842038,0,2236.3153846153846,2465.0665679233875,1.1022893214801834,13,0
12766,1149.29,686.48,973.6500000000001,0.0,1206.29,0.0,0.0,936.48,0.0,0.0,1319.01,0.0,718.4300000000001,-22.954444444444448,259.0061626028921,3,537.6638461538462,545.4436013854298,1.014469552467096,7,1
12779,248.16,613.22,337.2,303.39,705.8399999999999,752.2099999999999,-53.91,0.0,0.0,0.0,0.0,962.59,0.0,-52.0375,49.365543959146734,3,297.59230769230766,351.85128383437427,1.1823265411758126,7,1
12826,155.0,542.1,0.0,0.0,0.0,0.0,114.92,0.0,0.0,234.0,0.0,279.5,142.6,-0.9666666666666636,9.396621323309683,2,112.93230769230769,162.92044245345875,1.4426380349664631,6,1
12839,737.45,0.0,351.56,-3.3,0.0,306.88,304.48,653.0,330.44,692.24,387.8,1075.18,747.89,69.1316666666667,121.53203948232206,0,429.50923076923084,333.746539993589,0.7770416002372397,10,0
12841,505.99,517.74,389.19,269.90000000000003,162.35,116.09,199.73,416.68,273.77,220.07,364.44,289.44,151.01,-1.8988888888888946,35.71437213112712,2,298.18461538461537,131.85793545930312,0.44220234263000224,13,0
12867,354.54,0.0,424.15999999999997,500.34,0.0,451.25,613.91,0.0,0.0,659.99,0.0,982.03,0.0,2.472222222222227,121.10214683028163,2,306.6323076923076,330.9240052276314,1.079220933104347,7,1
12877,150.06,100.2,79.2,83.16000000000001,87.10000000000001,182.32,276.79,0.0,100.4,101.14,0.0,275.74,99.66,-2.2194444444444446,42.137800402905604,2,118.13615384615386,85.64954149891499,0.7250070254568683,11,1
12901,0.0,0.0,0.0,3190.92,1447.56,2927.72,1131.0800000000002,1148.03,738.72,1519.8,1452.96,1956.31,780.0,-10.010555555555458,205.53861069298532,3,1253.3153846153843,1017.6774050390051,0.8119882812667367,10,0
12910,0.0,0.0,0.0,0.0,720.22,422.28000000000003,0.0,344.4,0.0,563.28,566.4,458.46000000000004,0.0,21.94555555555554,9.387883117050369e-14,1,236.5415384615385,279.36726191658397,1.1810494838817027,6,1
12921,687.8000000000001,481.7,1999.63,949.57,0.0,1265.44,556.88,2189.48,645.9,2471.43,1316.17,3863.04,-37.3,150.75361111111116,64.24260322072695,0,1260.749230769231,1111.648820749772,0.881736663897477,11,0
12931,177.0,0.0,1614.4,62.5,1488.0,496.79999999999995,0.0,0.0,21149.05,0.0,1909.36,6565.7,0.0,718.719722222222,24.54548368101891,0,2574.0623076923075,5866.596876395709,2.2791199959938875,8,1
12935,0.0,431.63,0.0,0.0,0.0,430.35,0.0,353.09,316.02,0.0,0.0,281.58,343.78,7.238888888888893,47.67370836079403,2,165.8807692307692,190.57045239060272,1.148839936505755,6,1
12939,0.0,1933.2,3376.08,1919.04,0.0,0.0,0.0,761.76,0.0,1046.04,2545.68,0.0,0.0,-99.17513408442889,1141.189907600755,3,890.9076923076923,1178.082582661008,1.3223396686692142,6,1
12955,0.0,0.0,0.0,473.82,0.0,223.6,288.06,355.53999999999996,-17.0,496.44,269.76,1836.82,807.22,73.54861111111113,32.04780383436932,0,364.17384615384617,508.6599966830899,1.3967504862175226,8,1
12957,0.0,407.03000000000003,0.0,330.51,-9.2,384.58,586.52,0.0,0.0,925.4300000000001,-12.75,1376.82,-9.899999999999999,32.545277777777784,164.04426251765003,1,306.08,437.9224069779182,1.4307449260909506,6,1
12971,396.69,657.28,582.1,1158.44,1196.2,608.01,577.42,1703.81,715.1600000000001,799.04,460.76,1913.45,161.9,35.35541666666669,82.6849979932616,1,840.7892307692309,513.7146346702214,0.6109909783219133,13,0
12980,819.57,721.9200000000001,1223.7,838.8000000000001,0.0,892.62,1896.45,699.0,0.0,0.0,0.0,0.0,0.0,-94.10625000000002,412.3266835778691,3,545.5430769230769,605.9950793307459,1.110810685654055,7,1
12989,202.5,810.0,899.5,433.20000000000005,277.56,698.88,0.0,1141.2,0.0,635.82,1332.96,354.96000000000004,67.93,7.736527777777772,37.50189351332136,2,527.27,433.89342209041763,0.8229055741658309,11,0
13001,0.0,1369.8400000000001,2110.9,1941.68,636.45,1264.0800000000002,501.5,770.07,0.0,0.0,0.0,612.39,591.01,-156.8051388888889,57.13273345617433,3,753.6861538461538,723.9772241760379,0.9605818290298852,9,0
13004,357.01,645.38,589.65,0.0,451.78,388.4,679.76,308.44,328.07,340.21,477.82,1046.91,0.0,6.881527777777786,139.0231234184061,2,431.80230769230764,278.0348401475927,0.643893826398246,11,0
13013,1528.34,0.0,0.0,0.0,649.32,194.63,0.0,536.89,449.66,303.3,216.81,612.94,295.1,18.306388888888893,252.8656314311662,1,368.22999999999996,420.79577732751386,1.1427525658624065,9,1
13014,0.0,0.0,0.0,810.53,0.0,482.45,435.55,0.0,233.7,369.75,0.0,1044.65,-11.2,9.708888888888888,122.35299577267033,2,258.8792307692308,352.4829276353097,1.3615728329690486,6,1
13018,0.0,0.0,642.45,327.65,1623.92,1074.99,178.94,683.99,251.96,889.32,412.17,1187.36,0.0,-6.783611111111142,49.62902655233296,2,559.4423076923077,514.6257357237693,0.9198906279480251,10,0
13021,137.07,0.0,-6.75,259.35,0.0,348.3,387.47,-4.949999999999999,0.0,466.81,0.0,691.67,305.43,17.689166666666658,46.10113330462033,1,198.79999999999998,229.74520183600498,1.155659968993989,7,1
13047,366.63,-2.95,458.9,412.1,0.0,419.0,548.5500000000001,-83.24,440.43,0.0,529.68,-10.0,0.0,-16.48597222222221,101.29796307612206,3,236.85384615384615,248.927983077384,1.0509771621597195,7,1
13050,1180.07,318.84000000000003,571.72,382.5,0.0,325.03,585.17,314.88,700.38,0.0,614.77,691.25,0.0,3.6987500000000035,1.3493082272108246,2,437.27769230769235,338.5212598482269,0.774156253116212,10,0
13069,644.12,340.94,255.03,273.98,295.51,391.62,294.39,302.04,185.97,476.76000000000005,125.09,-147.87,280.24,-22.13972222222221,46.53657295862259,3,285.9861538461538,183.60043030716014,0.6419906273012362,12,0
13078,873.26,745.98,335.42,1229.52,706.08,453.85,776.4200000000001,561.1800000000001,1090.8600000000001,1495.5,1404.78,1933.8400000000001,825.59,83.09652777777772,20.247943911104823,0,956.329230769231,456.20361454547793,0.4770361501744822,13,0
13081,2366.78,3450.29,1573.19,2327.3,0.0,4481.5,0.0,4406.61,-39.7,0.0,0.0,9414.36,-15.849999999999998,21.046527777777708,326.01533305207283,1,2151.113846153846,2789.514235703469,1.2967766632580007,7,0
13082,0.0,379.44,0.0,706.5,856.09,0.0,285.35,1278.1,90.0,0.0,0.0,0.0,0.0,-15.942499999999999,79.1418504901541,3,276.5753846153846,418.79291027140096,1.5142089049384817,6,1
13089,5833.21,5124.58,3975.23,4369.06,3268.3599999999997,4120.45,3704.18,3642.08,3566.0,7329.92,3309.1,4462.09,4681.62,24.325416666666797,430.7898796077601,1,4414.298461538461,1144.858674639554,0.259352348875964,13,0
13090,1008.4,128.72999999999996,485.03999999999996,555.3,760.1,0.0,832.02,968.4,-33.15,0.0,1219.72,2409.45,355.38,64.13166666666667,41.63857022634262,0,668.4146153846153,670.6536915529427,1.0033498312526261,10,0
13094,223.68,152.64000000000001,76.32000000000001,69.96000000000001,0.0,411.48,-59.459999999999994,223.68,228.96000000000004,228.96000000000004,0.0,152.64000000000001,0.0,0.33333333333333753,47.5100718029206,2,131.45076923076925,132.42867630423672,1.0074393408208262,9,1
13097,304.90000000000003,771.29,580.21,878.02,460.94,0.0,932.25,-6.75,641.85,799.47,0.0,531.14,0.0,-24.366666666666678,216.2776064910537,3,453.3323076923077,358.0755733350584,0.7898743752851972,9,0
13098,0.0,589.45,214.89999999999998,349.2,2056.97,3818.0,2370.61,2224.06,2660.2,2881.68,5406.5,3746.48,2340.83,307.2448611111113,332.8742009778535,0,2204.5292307692307,1603.0518524492668,0.7271628926824938,12,0
13102,673.92,708.26,443.32,676.0799999999999,543.06,636.72,236.44,956.1,0.0,331.14,366.12,263.0,502.13,-32.69374999999998,97.51213423718542,3,487.4069230769231,251.06842803588478,0.5151105085888591,12,0
13104,101.76,0.0,0.0,111.96,0.0,0.0,0.0,162.72,0.0,202.56,180.0,0.0,339.48,15.338333333333333,61.18897864074926,1,84.49846153846154,110.00957972271884,1.3019122208828062,6,1
13113,341.12,992.65,1077.79,1167.13,1000.77,3266.9,752.4100000000001,0.0,1143.04,0.0,92.02999999999997,336.96,339.2,-164.8380555555556,114.33757793785213,3,808.4615384615386,861.8060243740675,1.0659827133076,11,0
13117,388.15,111.78,0.0,90.6,65.28,95.56,0.0,0.0,90.4,0.0,0.0,143.14,0.0,-8.993194444444438,53.826720286934155,2,75.76230769230769,107.54801564524921,1.4195451395439582,7,1
13126,223.44,300.47,0.0,530.11,0.0,0.0,0.0,0.0,0.0,308.56,344.22,-19.95,369.44,-3.465277777777773,82.21766307797891,2,158.17615384615385,192.90516264641815,1.219559067253858,6,1
13137,0.0,0.0,217.93,0.0,645.91,0.0,0.0,301.39,292.52,427.96,576.37,1143.0,0.0,62.57977644890262,224.96202619889436,0,277.31384615384616,349.1847211133018,1.2591680002865189,7,1
13138,193.23,0.0,0.0,0.0,193.62,0.0,0.0,102.6,0.0,198.44,143.8,130.7,0.0,7.925138888888891,26.796179727023773,2,74.03,87.20040577122715,1.1779063321792131,6,1
13148,267.35,618.95,0.0,369.09000000000003,341.58,0.0,-116.33,991.54,-40.95,0.0,0.0,917.25,0.0,11.237361111111118,69.33891127314169,1,257.5753846153847,374.68899671628526,1.454677034747619,6,1
13178,710.0,0.0,414.0,0.0,483.0,1112.2,591.73,1080.8,0.0,765.0,0.0,568.74,0.0,1.3983333333333279,65.6570887209889,2,440.42076923076917,413.43290053045564,0.9387225340270623,8,1
13183,0.0,625.04,0.0,513.84,0.0,388.20000000000005,0.0,655.94,211.96,690.6000000000001,0.0,443.14,429.06000000000006,19.14138888888888,59.49991654337751,1,304.4446153846154,278.8457168583667,0.9159160739502364,8,1
13184,0.0,0.0,212.52,0.0,511.29,0.0,173.66,365.02,189.45,0.0,0.0,196.85,0.0,0.7641666666666626,48.164618034414396,2,126.83,167.2086520389022,1.3183683043357421,6,1
13198,373.6,800.19,0.0,0.0,903.01,0.0,0.0,431.57,489.86,0.0,-6.2,392.06,0.0,-16.186388888888878,51.80899832332497,3,260.3146153846154,328.4236260181704,1.261641131954592,6,1
13199,711.8,428.40000000000003,734.84,680.76,502.4,681.96,412.24,186.20000000000002,202.07999999999998,186.32,2519.2599999999998,1915.88,641.82,54.06638888888889,73.37851545183123,0,754.1507692307691,690.8198504972374,0.9160235309470957,13,0
13209,304.85,111.35,0.0,0.0,1932.24,-41.300000000000004,0.0,1198.3799999999999,579.11,0.0,0.0,1735.53,0.0,37.73069444444445,42.27508870146044,1,447.70461538461535,708.1916145909403,1.5818278173937184,6,1
13225,1206.72,1263.72,0.0,353.64000000000004,0.0,537.0,0.0,557.6800000000001,0.0,0.0,801.08,0.0,1363.2000000000003,-19.926666666666677,356.3837820425036,3,467.9261538461539,534.7295675002218,1.1427648638678822,7,1
13230,93.45,155.64,281.13,281.43,803.28,184.55,0.0,391.14,0.0,0.0,0.0,175.53,397.26,-27.429305555555544,68.04923331702034,3,212.57,228.16474661963014,1.0733628763213536,9,1
13263,0.0,141.66,0.0,1196.49,994.12,958.48,685.45,309.49,584.99,775.8,937.66,525.73,344.2,0.4172222222222236,142.37767285481192,2,573.3899999999999,394.57802506813107,0.6881494708106719,11,0
13266,-45.0,0.0,0.0,302.21999999999997,599.87,581.72,315.86,375.22,331.2,305.77,372.34000000000003,578.47,0.0,13.935833333333338,93.84417918993704,1,285.9746153846154,231.92236357652766,0.8109893364647371,9,0
13267,543.7,311.67,0.0,633.07,313.65,326.5,-3.9,269.05,313.35,318.4,0.0,1092.75,286.20000000000005,7.775277777777779,116.16808858524986,2,338.8030769230769,296.40191599652366,0.874850130312777,10,0
13268,0.0,0.0,0.0,1102.49,152.57999999999998,543.86,312.47,0.0,0.0,318.57,0.0,737.67,0.0,-20.63027777777778,86.66358515037132,3,243.6646153846154,354.25839775074223,1.4538770727606827,6,1
13269,662.1700000000001,0.0,0.0,0.0,1075.28,282.13,312.44,305.1,315.68,362.18,572.5600000000001,1094.7,333.68,31.34902777777778,51.44428294433585,1,408.91692307692307,360.50800255529737,0.881616734867881,10,0
13305,136.2,0.0,152.7,156.6,194.75,0.0,0.0,250.95,194.55,385.5,0.0,316.45,213.16,18.941111111111127,48.447515134466805,1,153.9123076923077,126.28523126596173,0.8205011877180324,9,1
13319,1500.98,510.89,702.82,402.64,599.84,719.47,1032.05,967.4300000000001,339.03000000000003,434.11,858.11,2287.87,309.1,37.63749999999995,35.22623595848771,1,820.3338461538461,553.0096511746497,0.6741275564423532,13,0
13324,650.1,460.5,0.0,0.0,1294.02,1361.52,0.0,0.0,0.0,2638.84,0.0,667.82,0.0,-3.734166666666693,90.15264938435126,2,544.0615384615384,802.3058633074021,1.4746601378515198,6,1
13327,745.0,0.0,202.9,474.05,0.0,0.0,450.40000000000003,473.90000000000003,382.3,0.0,0.0,889.02,0.0,19.326944444444447,21.605572641258163,1,278.2746153846154,313.34088632604227,1.1260131862655178,7,1
13381,0.0,0.0,416.11,0.0,0.0,655.24,0.0,709.74,680.24,520.9,0.0,644.58,0.0,41.22527777777776,9.27970180027535e-14,1,278.9853846153846,321.9649979064853,1.1540568634100792,6,1
13394,0.0,0.0,313.76,320.42,0.0,301.15000000000003,0.0,301.26,306.86,302.74,371.73,-207.22,302.1,8.085833333333321,41.89373231658591,2,177.90769230769232,189.14293797521873,1.0631521072629901,8,1
13408,3001.85,1799.42,786.0,1490.77,2071.9,1871.22,1790.97,2337.4700000000003,1944.55,2863.07,2137.21,4003.11,1389.87,123.89194444444436,112.29628121590534,0,2114.4161538461535,813.310931783764,0.3846503585892208,13,0
13418,1579.62,0.0,0.0,0.0,358.49,1154.54,433.97,300.62,263.19,697.41,368.98,688.62,0.0,0.4438888888888785,98.69225890456077,2,449.6492307692307,480.70912990535027,1.0690758418133715,9,0
13426,336.98,302.45,0.0,306.39,339.2,0.0,273.66,0.0,0.0,361.35,697.46,641.4300000000001,291.78000000000003,20.266666666666673,11.293695994249386,1,273.13076923076926,229.6082997360773,0.8406533631590967,9,1
13435,0.0,0.0,0.0,0.0,0.0,0.0,443.72,0.0,644.4,873.65,558.6,835.97,438.15000000000003,86.99152777777779,62.305312785563885,0,291.88384615384615,350.08427662822515,1.1993958598301555,6,1
13458,1169.3600000000001,1468.83,1495.78,-2.95,1005.79,443.65999999999997,912.4399999999999,794.58,0.0,315.48,994.22,356.21,584.52,-62.306666666666636,9.845928482216303,3,733.6861538461537,499.4407816004226,0.6807281001314223,11,0
13468,911.0,291.85,406.65000000000003,690.62,816.0,466.5,102.72,323.35,228.47,589.66,222.63,346.26,261.04,-35.728611111111114,134.04330240718937,3,435.13461538461536,246.99092549509396,0.5676195750981079,13,0
13477,0.0,0.0,185.39999999999998,-13.05,0.0,330.63,249.76,133.76,0.0,0.0,464.07,90.96,0.0,5.161388888888886,69.27096049910946,2,110.88692307692307,154.89763148526058,1.396897192086455,6,1
13488,1381.92,1353.34,655.55,711.0,0.0,1420.72,-44.849999999999994,418.64,642.36,770.81,878.98,722.14,0.0,-38.85111111111116,204.07697567604805,3,685.4315384615384,505.426260675847,0.7373840162217864,10,0
13491,196.4,328.34000000000003,117.09,252.88,136.92,0.0,0.0,56.82,0.0,0.0,127.37,0.0,0.0,-20.81222222222222,27.235779632497405,3,93.5246153846154,111.25350029065638,1.189563836569996,7,1
13509,0.0,0.0,209.32,440.7,0.0,0.0,0.0,15.0,0.0,40.0,176.6,0.0,98.10000000000001,-10.260277777777775,13.604022311344176,3,75.36307692307693,131.28620411049894,1.7420494155845405,6,1
